Company_Name,DIVISION,Item_Code,Item_Name,Packing,Expiry,BatchNo,SaleRate,MRP,SaleScm1,SaleScm2,BATCHQTY,GSTPER,Item_Date,Date,Time
WALLACE,00,95550,"WALYTE 4.4GM ORS (ORANGE",5X4.4GM,07/22,WOL9454,15.18,19.95,19,1,0,5.00,24-May-2019,23-Jan-2021,12:30:02
"ALKEM LA",K11,133788,"HYMOS LOTION",200ML,10/21,HMS20007AJ,335.59,495,0,0,41,18.00,24-May-2019,23-Jan-2021,12:30:02
"SANAT PR",00,013211,"PROSTONIL CAPS",10`S,10/22,DR20282,81.85,110,5,1,395,12.00,24-May-2019,23-Jan-2021,12:30:02
SANZYME,00,17695,"LVATE NEO CAP",10`S,02/22,LVC20001,257.62,380,0,0,7,18.00,24-May-2019,23-Jan-2021,12:30:02
SANZYME,00,17651,"GONADIL PLUS CAP",10`S,07/21,GOC-19004,196.61,290,0,0,29,18.00,24-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R27,668564,"PANSEC IV  10 ML #",10ML,01/22,CN3040006,15.56,48.79,0,0,99,12.00,25-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R11,668585,"CEFBACT 1000 INJ #",10ML,03/21,IABJ9017A,20,59.08,0,0,20,12.00,25-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R11,668565,"CYTORX TABLET 500 MG",10`S,02/21,CFUAF0119,1123.81,1475,0,0,0,5.00,25-May-2019,23-Jan-2021,12:30:02
DR.REDDY,00,318564,"BRIVIACT 100MG TAB",14`S,08/23,299798,1067.14,1494,0,0,40,12.00,25-May-2019,23-Jan-2021,12:30:02
DR.REDDY,00,318465,"BRIVIACT 50MG",14`S,09/22,270633,1067.14,1494,0,0,61,12.00,25-May-2019,23-Jan-2021,12:30:02
DR.REDDY,00,311856,"BRIVIACT 75MG TAB",14`S,07/23,296351,1067.14,1494,0,0,20,12.00,25-May-2019,23-Jan-2021,12:30:02
LUPIN,L10,855100,"LUPITROS TZ 3ML",3ML,04/22,C2WBL02,205,287,0,0,1,12.00,25-May-2019,23-Jan-2021,12:30:02
"H&H PHAR",HH3,68552,"SUNBAN SOFT",75GM,02/22,B018,575.59,849,0,0,1,18.00,25-May-2019,23-Jan-2021,12:30:02
DR.REDDY,D5,31658,"MINTOP YUVA 60ML",60ML,06/22,DBF006,597.14,836,0,0,9,12.00,25-May-2019,23-Jan-2021,12:30:02
"AAREEN H",00,125085,"AROPHYLL M",10`S,01/21,PVQBC01,120.71,169,0,0,0,12.00,25-May-2019,23-Jan-2021,12:30:02
"AAREEN H",00,125662,ROCKCEF-CV,6`S,03/22,MVQAK03,256.71,359.4,0,0,17,12.00,25-May-2019,23-Jan-2021,12:30:02
"ASH HEAL",00,040988,"MUSCUPRO POWDER",500GM,02/22,RB202015,1933.04,2500,0,0,23,5.00,25-May-2019,23-Jan-2021,12:30:02
"ASH HEAL",00,040664,"TADAWIL -10",10`S,02/21,CT-190280,228.81,325,4,1,0,12.00,25-May-2019,23-Jan-2021,12:30:02
"ASH HEAL",00,040665,"TADAWIL -5",10`S,02/21,CT-190279,133.76,190,10,1,0,12.00,25-May-2019,23-Jan-2021,12:30:02
ABBOTT,AB13,128289,"UDISTRONG SACHET",10X6.5GM,06/21,TLF0019,1017,1500,0,0,9,18.00,25-May-2019,23-Jan-2021,12:30:02
DR.REDDY,00,318561,"UBIL 20MG TAB",10`S,12/21,UBA200101,92.86,130,0,0,23,12.00,27-May-2019,23-Jan-2021,12:30:02
ZENVITA,00,488472,"HEALOZEN-ROLL ON",1`S,01/22,HHC-038,161.35,238,0,0,42,18.00,27-May-2019,23-Jan-2021,12:30:02
DR.REDDY,00,318562,"DOXT-SL 10S",10`S,10/22,58CDS962,65.22,91.3,9,1,94,12.00,27-May-2019,23-Jan-2021,12:30:02
DOSCHEMEN,00,499040,"GLUTA D SACHET",15GM,12/22,PR950,100.5,150,9,1,43,18.00,27-May-2019,23-Jan-2021,12:30:02
DR.REDDY,00,31670,"RIFLUX FORTZ TAB",15`S,06/22,PPQAQ56,41.43,58,9,1,39,12.00,27-May-2019,23-Jan-2021,12:30:02
"SUN PHAR",S22,634301,"SONATA HEALTH SUPPLEMENT",5X1,10/21,BUX0015,135.6,200,0,0,32,18.00,28-May-2019,23-Jan-2021,12:30:02
"AJANTA P",AJ13,078623,"SALISIA KT SHAMPOO 75ML",75ML,11/22,E134,203.39,300,0,0,38,18.00,28-May-2019,23-Jan-2021,12:30:02
"AJANTA P",AJ1,078674,"ROSUTOR GOLD 20/150/75/MG",15`S,10/21,SY01420E,303.57,425,0,0,10,12.00,28-May-2019,23-Jan-2021,12:30:02
ZIVIRA,00,966960,"ZIVIPRED EYE DROPS",10ML,02/21,19TA42,26.3,35.1,0,0,0,12.00,28-May-2019,23-Jan-2021,12:30:02
AVIS,00,070451,"TURMEE CAP",10`S,02/22,RS14C607,114.58,169,0,0,11,18.00,28-May-2019,23-Jan-2021,12:30:02
"KRUGER N",00,07145,"FECOZER ED",15`S,03/21,AMS-04561,84.07,124,0,0,16,18.00,28-May-2019,23-Jan-2021,12:30:02
"ALKEM LA",K5,136491,"GLUCORYL MV 2/03",15`S,08/22,20441962,188.57,264,0,0,17,12.00,29-May-2019,23-Jan-2021,12:30:02
"ALKEM LA",K2,136791,NOVOGERMINA,10X5ML,03/22,NTF20009UH,304.29,426,9,1,18,12.00,29-May-2019,23-Jan-2021,12:30:02
"TASMED I",00,290223,"PRIMODE SOLO",15`S,03/21,DSG-083,181.43,254,0,0,10,12.00,29-May-2019,23-Jan-2021,12:30:02
"TASMED I",00,290681,SNOGLO-CREAM,20GM,06/21,B-19G15,281.36,415,0,0,12,18.00,29-May-2019,23-Jan-2021,12:30:02
"TASMED I",00,290682,SNOGLO-SOAP,75GM,01/22,M286,94.92,140,0,0,9,18.00,29-May-2019,23-Jan-2021,12:30:02
"TASMED I",00,290683,URISTREAM,5GM,09/20,MNS-41913,28.47,42,0,0,0,18.00,29-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R13,668541,"SEROMUNE 500 MG",10`S,08/22,BMMBF0820,368.72,483.95,0,0,43,5.00,29-May-2019,23-Jan-2021,12:30:02
HIMALAYA,00,74470,"KOFLET-SF LOZ BASIL HONEY",6`S,12/21,922000012,17.19,25,0,0,66,12.00,29-May-2019,23-Jan-2021,12:30:02
HIMALAYA,00,74686,"KOFLET-SF LOZ GINGER MINT",6`S,06/22,922000055,17.19,25,9,1,12,12.00,29-May-2019,23-Jan-2021,12:30:02
HIMALAYA,00,74687,"KOFLET-SF LOZ  ORANGE",6`S,02/22,922000028,17.19,25,9,1,93,12.00,29-May-2019,23-Jan-2021,12:30:02
ABBOTT,AB3,128667,UDISYP,200ML,04/21,US-1904,114.29,160,0,0,334,12.00,29-May-2019,23-Jan-2021,12:30:02
MANKIND,MN13,846471,"ZADY -250",10`S,09/22,H5AGT032,78.19,109.47,5,1,48,12.00,30-May-2019,23-Jan-2021,12:30:02
SENECHIO,00,0931,"GLU CELL SPRAY",100ML,05/20,210,1438.5,2099,0,0,0,18.00,30-May-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,0178575,"POWERCORT 0.05% CREAM",30GM,08/22,"PCA 02",74.29,104,0,0,20,12.00,30-May-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,0178572,"POWERCORT -S 3% OINT",30GM,08/22,"PSA 07",81.43,114,0,0,23,12.00,30-May-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,0178567,"POWERCORT -S 6% OINT",30GM,04/22,O20SG005,106.43,149,0,0,17,12.00,30-May-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,0178534,"POWERCORT -S 3% LOTION",30ML,11/21,L19GT003,71.43,100,0,0,45,12.00,30-May-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,0178564,"POWERCORT -S 6 LOTION",30ML,03/21,L19GP001,100,140,0,0,26,12.00,30-May-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,0178565,"POWERCORT -0.05% OINT",15GM,02/21,O19PT001,46.43,65,0,0,0,12.00,30-May-2019,23-Jan-2021,12:30:02
MEDCART,00,012106,"CARTCEF  DRY SYRUP",30ML,05/21,DYD-1926,46.44,65,10,1,52,12.00,30-May-2019,23-Jan-2021,12:30:02
MEDCART,00,012107,"ARTPAN -DRS CAP",10`S,03/21,C-19039,68.57,96,10,1,4,12.00,30-May-2019,23-Jan-2021,12:30:02
"AJANTA P",AJ11,078675,"ROSUFIT F 10 /160",15`S,01/23,S20024B,198.93,278.5,0,0,10,12.00,30-May-2019,23-Jan-2021,12:30:02
ABBOTT,00,87546,"BISOSAFE TABS 2.5MG",10`S,05/22,MPF0083,35.71,50,0,0,21,12.00,30-May-2019,23-Jan-2021,12:30:02
ABBOTT,TC1,877011,"FINECEF-CV 200-10S",10`S,10/20,TWE0038,185.74,260.03,5,1,0,12.00,30-May-2019,23-Jan-2021,12:30:02
ABBOTT,N26,877021,"TVAKSH ACNE WASH 60 ML",60ML,09/20,AVE0024,237.29,350,0,0,0,18.00,30-May-2019,23-Jan-2021,12:30:02
INDIABUL,00,199351,"MINOPEP EVA SOLUTION",90ML,01/22,C20B018,642.86,900,0,0,5,12.00,30-May-2019,23-Jan-2021,12:30:02
GALDERMA,00,16040,"LOCERYL CREAM 30GM",30GM,10/22,GP69,285.71,400,0,0,8,12.00,30-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R33,668569,"IMULAST 400 MG TAB",10`S,03/22,GB399004,95.51,127.35,0,0,233,12.00,30-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R33,668597,"IMULAST 200 MG TAB",10`S,03/22,GB120003,49.39,65.85,0,0,238,12.00,30-May-2019,23-Jan-2021,12:30:02
"CIPLA LT",R30,668594,"COFSILS MEDICATED COUGH SYP",100ML,09/22,GS0N15,58.57,82,1,2,779,12.00,30-May-2019,23-Jan-2021,12:30:02
ALEMBIC,A9,118561,"TELLZY ACH 40/5/6.25 10 TAB",10`S,05/22,DZ0783002,81.43,114,0,0,4,12.00,30-May-2019,23-Jan-2021,12:30:02
ALEMBIC,A9,118567,"TELLZY ACH 40/5/12.5 TAB",10`S,08/22,DZ0784005,84.5,118.3,0,0,26,12.00,30-May-2019,23-Jan-2021,12:30:02
ALEMBIC,A9,118547,"TELLZY ACH 80/5/6.25 TAB",10`S,03/21,DZ9785001,117.82,164.95,0,0,1,12.00,30-May-2019,23-Jan-2021,12:30:02
ALEMBIC,A9,1185477,"TELLZY ACH 80/5/12.5 TAB",10`S,10/21,DZ9786002,115.43,161.6,0,0,10,12.00,30-May-2019,23-Jan-2021,12:30:02
REGALIZ,00,496473,"TRUDERMA SUNSREEN GEL",50GM,12/22,KCL012,643.39,949,0,0,16,18.00,31-May-2019,23-Jan-2021,12:30:02
PARNASA,00,151411,PARAPROTEIN,200GM,05/21,MP-1912001,242.13,349,0,0,8,18.00,31-May-2019,23-Jan-2021,12:30:02
ALEMBIC,A17,11712,"DAMOXY TAB",30`S,04/22,DY0791002,111.82,156.55,0,0,11,12.00,31-May-2019,23-Jan-2021,12:30:02
"ARISTO P",AR4,20403,"UT JOY SUSPENSION",100ML,04/22,UJS20007,115.26,170,0,0,30,18.00,31-May-2019,23-Jan-2021,12:30:02
"ARISTO P",AR1,20716,"LULIDERM LOTION",30ML,01/22,OB032,139.29,195,25,5,6,12.00,31-May-2019,23-Jan-2021,12:30:02
VITABOLI,00,538585,"VITASTAT F TAB",10`S,04/21,"MT 190332",98.21,137.5,0,0,25,12.00,31-May-2019,23-Jan-2021,12:30:02
VITABOLI,00,538718,"VITAGLIC M XR TAB",10`S,02/22,MT194460,68.36,95.7,0,0,20,12.00,31-May-2019,23-Jan-2021,12:30:02
"USV LIMI",U11,642120,"ROSEDAY EZ TAB",10,05/22,ROE0004,150,210,0,0,16,12.00,31-May-2019,23-Jan-2021,12:30:02
TORRENT,00,716201,"METRIDE DS 2 TAB",15`S,12/21,2FE4G003,118.29,165.6,0,0,22,12.00,31-May-2019,23-Jan-2021,12:30:02
ZYDUS,GR1,256421,"XYLOCAINE 5% OINT",50GM,11/22,I004727,42.79,59.9,17,1,185,12.00,01-Jun-2019,23-Jan-2021,12:30:02
ABBOTT,N28,874567,"SURBEX FE 30MG CHEWABLE TAB",15`S,12/21,WNF0198,203.39,300,0,0,36,18.00,01-Jun-2019,23-Jan-2021,12:30:02
LUPIN,L11,854617,"THYROUP- 50*",120`S,12/21,BG20013A,93.78,131.29,0,0,0,12.00,01-Jun-2019,23-Jan-2021,12:30:02
LUPIN,00,856471,"ZYMRICH DRY SYRUP",50ML,04/21,F9D110,146.44,216,0,0,6,18.00,01-Jun-2019,23-Jan-2021,12:30:02
LUPIN,L16,856410,"DESKAST TAB",10`S,08/22,SGTL0147,125.71,176,0,0,39,12.00,01-Jun-2019,23-Jan-2021,12:30:02
LUPIN,L8,856741,"PYLOFLUSH CAP",10`S,10/21,14CPL013,261.02,385,0,0,0,18.00,01-Jun-2019,23-Jan-2021,12:30:02
LUPIN,00,856974,"NOVILITE CREAM 15GM",15GM,07/21,BNC004,236.61,349,0,0,11,18.00,01-Jun-2019,23-Jan-2021,12:30:02
CURATIO,CU1,099489,"ATONIDE CREAM",20GM,03/22,SAC2003,128.57,180,0,0,9,12.00,01-Jun-2019,23-Jan-2021,12:30:02
LUPIN,00,855011,"PINOM -H 40 15`S",15`S,08/22,U001671,225.43,315.6,0,0,20,12.00,01-Jun-2019,23-Jan-2021,12:30:02
ABBOTT,PR,50745,"VERY HIGH PRO. SPF 50+ CLEANANCE",50ML,10/21,AV218,1220.34,1800,0,0,9,18.00,01-Jun-2019,23-Jan-2021,12:30:02
ABBOTT,PR,50746,"VERY HIGH PRO. SPF 50+ FLUID",50ML,02/22,F423,1186.44,1750,0,0,20,18.00,01-Jun-2019,23-Jan-2021,12:30:02
ZYDUS,GR5,258631,"ORCIBEST 10MG TAB",15`S,06/22,I003027,106.07,148.5,0,0,53,12.00,01-Jun-2019,23-Jan-2021,12:30:02
WOCKHARD,00,605302,"GABAWOK NT 100 MG",15,03/21,WPC9028,85.71,120,0,0,125,12.00,01-Jun-2019,23-Jan-2021,12:30:02
WOCKHARD,00,605735,"GABAWOK NT 400MG",15,03/21,WPC9031,214.29,300,0,0,183,12.00,01-Jun-2019,23-Jan-2021,12:30:02
LIFELINE,00,910905,"ULTIFIT TAB",10`S,04/20,FT-1832A,105.65,149.9,11,1,0,18.00,01-Jun-2019,23-Jan-2021,12:30:02
LIFELINE,00,910736,ZEUDCA-300,10`S,03/21,ST-19014,239.93,299.9,10,1,19,5.00,01-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34255,"DEXIMON -PX EYE OINT",,08/21,DE05,55.71,78,10,1,19,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34259,"THEO TEARS EYE DROPS",10ML,09/20,SH-1810228,296.43,415,10,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34260,"LOT EYE DROPS",5ML,07/20,A-8074,83.57,117,9,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34261,"LOTEBRA EYE DROPS",5ML,07/20,LTB-103,107.14,150,0,0,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34262,"LOTEMON-P EYE DROPS",5ML,03/20,18TC24,112.86,158,9,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34263,"OPTICOOL EYE DROPS",10ML,12/21,SH2001011,64.64,90.5,0,0,19,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34264,"TOBAGRAM D EYE DROPS",10ML,11/20,HE-1546,53.57,75,9,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34265,"TOBRACID -F EYE DROPS",5ML,03/20,EPE18G23,67.14,94,9,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"INTAS PH",I22,3285648,"SARTEL H TAB",15`S,04/21,KY1023,150,210,0,0,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340017,"ATONEXT 10 TAB",10`S,03/21,TTOT022,50,70,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340747,"ATONEXT 18 TAB",10`S,03/21,TTOT023,85.71,120,0,0,19,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340748,"ATONEXT 25 TAB",10`S,03/21,TTOT033,107.14,150,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340749,"ATONEX 40 TAB",10`S,03/21,TTOT034,160.72,225,0,0,42,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340750,"OTZUP 10 TAB",10`S,03/21,TTOT040,45.76,64.06,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340751,"OTZUP 15 TAB",10`S,03/21,MLT049,72.86,102,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340752,"OTZUP 2.5 TAB",10`S,03/21,TTOT038,21.43,30,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340753,"OTZUP 5 TAB",10`S,03/21,TTOT039,24.88,34.83,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340754,"OTZUP 7.5 TAB",10`S,03/21,MLT050,49.29,69,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340755,"SERNEXT 25 TAB",10`S,03/21,TTOT063,34.29,48,0,0,20,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,340756,"SERNEXT 50 TAB",10`S,03/21,TTOT064,59.29,83,0,0,27,12.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,01785785,".SCALPE PRO SHAMPOO",100ML,01/21,46190002,133.26,185,9,1,0,18.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL12,01785674,".SCALPE PRO SHAMPOO 210ML",210ML,02/21,46190022,237.71,330,9,1,0,18.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL17,01785675,"V WASH HAIR REMOVAL CREAM",50GM,03/21,51190173,129.66,180,13,2,3,18.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL2,0174574,"LULICAN FORTE 5% LOTION",15ML,08/22,L20FX001,225,315,0,0,14,12.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL4,0174568,"ALEX L -SF SUSP",100ML,08/21,PGGLZ2004,75,105,23,2,88,12.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL24,0178594,"CANDIDOX SHAMPOO",100ML,02/22,L20CX002,213.57,299,0,0,10,12.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL14,01785685,"DUBAGEST -100 SG CAP",10`S,03/21,BD19019,135,189,0,0,145,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ZIVIRA,00,966676,"LATOBEST EYE DROP",2.5ML,08/22,20-0006,177.86,249,0,0,53,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ZIVIRA,00,966765,"LOTIVIZ EYE DRROP",5ML,02/22,PWVAB05,98.22,137.5,0,0,37,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ZIVIRA,00,966766,"XIATRA DROPS",2.5ML,12/21,CWVAK01,335,469,0,0,17,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68042,"POLYCHLOR DM EYE DROP",5ML,06/21,PY1903,62.14,87,0,0,7,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68041,"POLYCHLOR DM EYE OINT",5GM,09/21,"PY 904",55.71,78,0,0,2,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68040,"POLYCHLOR EYE DROP",5ML,04/20,PM1801,37.14,52,0,0,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68043,"POLYCHLOR EYE OINT",5GM,07/20,PM803,36.43,51,0,0,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68044,"GATSUN FORTE EYE DROP",5ML,03/20,GE1801,44.71,62.6,0,0,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68045,"OLOTOP EYE DROP",5ML,04/22,OL2003,63.57,89,0,0,30,12.00,03-Jun-2019,23-Jan-2021,12:30:02
INDIABUL,00,1994745,"VALENTINA CAP",15`S,11/20,X19F019,142.37,210,0,0,0,18.00,03-Jun-2019,23-Jan-2021,12:30:02
"SUNWAY (",00,68046,"DORSUN EYE DROP",5ML,08/22,DR2005,122.86,172,0,0,5,12.00,03-Jun-2019,23-Jan-2021,12:30:02
INDIABUL,00,1994857,"ACEBULL 100MG CAP",10`S,05/21,PVGAP02,63.57,89,0,0,18,12.00,03-Jun-2019,23-Jan-2021,12:30:02
INDIABUL,00,19948561,"ACEBULL  A TAB",10`S,01/22,PVGAQ06,100,140,0,0,10,12.00,03-Jun-2019,23-Jan-2021,12:30:02
INDIABUL,00,19947856,"IBVITAL TAB",10`S,09/20,I-1151,103.57,145,0,0,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
INDIABUL,00,19948567,"IBVITAL SYRUP",200ML,04/21,VKS111157,70.51,104,0,0,38,18.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34235,"4QUIN BROM EYE DROP",5ML,08/21,A-9078,104.29,146,10,1,13,12.00,03-Jun-2019,23-Jan-2021,12:30:02
"DUKE`S LAB",00,867151,"KONG TAB",10`S,05/21,MT-19120005,291.68,430,0,0,2,18.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34218,"DEXIMON PX EYE DROP",5ML,05/20,1801,57.14,80,9,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
ENTOD,00,34221,"OLO PLUS EYE DROP",5ML,09/21,SH-1910311,92.5,129.5,0,0,18,12.00,03-Jun-2019,23-Jan-2021,12:30:02
MACLEODS,M1,825801,LT-MAC,50GM,07/22,KLI2012A,344.29,482,5,1,27,12.00,03-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL32,0178569,"NEBZMART -IL SMARTULES",5*2.5ML,12/20,FA90027,41.43,58,4,1,0,12.00,03-Jun-2019,23-Jan-2021,12:30:02
CROSLAND,RA4,14645,"PROHANCE D CHOCOLATE",200GM,01/20,RWT0073,223.73,330,0,0,0,18.00,03-Jun-2019,23-Jan-2021,12:30:02
"VESTAL H",00,09860,"OXIGEM -Q10 CAP",10`S,12/21,ISS-20323,305.08,450,0,0,20,18.00,04-Jun-2019,23-Jan-2021,12:30:02
"VESTAL H",00,098670,"TENLIVEST-M TAB",10`S,03/21,PCBP19079D,106.43,149,0,0,24,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"VESTAL H",00,098671,"TELSTEM -40 H TAB",10`S,04/21,TPT-8533,42.86,60,0,0,10,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"VESTAL H",00,098672,"TELSTEM -40 TAB",10`S,07/21,PG0AE01,46.43,65,0,0,22,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"VESTAL H",00,098673,"TELSTEM -40 AM TAB",10`S,04/21,TPT-8607,51.79,72.5,0,0,7,12.00,04-Jun-2019,23-Jan-2021,12:30:02
BRAINWAV,00,895377,"CLOANXIT 1 MG",10,01/21,GT82353,31.99,43,0,0,0,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"SERUM IN",SE2,647,ACENDOL-P,10,08/22,AP-033,38.46,53.85,4,1,40,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"SERUM IN",SE2,800,"ACENDOL CR",10,06/21,ACR-06,45,63,4,1,0,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"SERUM IN",SE2,698,"ACENDOL R",10,07/22,AR-019,69.89,97.85,4,1,26,12.00,04-Jun-2019,23-Jan-2021,12:30:02
"SERUM IN",SE2,801,MONZAP-LC,10,08/22,MZ-019,69.89,97.85,4,1,15,12.00,04-Jun-2019,23-Jan-2021,12:30:02
NEXACARE,00,019948,"NEXAFOL -D TAB",10`S,07/22,GS200841T,134.92,199,0,0,37,18.00,05-Jun-2019,23-Jan-2021,12:30:02
MAXOLUS,00,700221,"RABPRIDE -R CAP",10`S,01/22,MC200266,133.76,190,0,0,30,12.00,05-Jun-2019,23-Jan-2021,12:30:02
TORRENT,00,717212,"NEW DEWSOFT CREAM",150GM,10/21,CJ930,291.53,430,0,0,23,18.00,05-Jun-2019,23-Jan-2021,12:30:02
"CIPLA LT",R31,66708,"CIPEG JUNIOR",121.1G,09/22,L000166,172.86,242,0,0,16,12.00,05-Jun-2019,23-Jan-2021,12:30:02
"MESMER P",00,59640,"NEUCITI 500 MG  (10`S)TAB",10`S,07/20,TCT18272,335.71,470,0,0,0,12.00,06-Jun-2019,23-Jan-2021,12:30:02
"ORB PHAR",00,43476,"NAGLIP 20MG",10`S,04/21,T-19E300A,100.8,140,10,1,0,12.00,06-Jun-2019,23-Jan-2021,12:30:02
ERIS,ER5,65527,"CIRCA 120/80 PRACTO#",1,,1019,1950,3480,0,0,4,12.00,06-Jun-2019,23-Jan-2021,12:30:02
"ELDER PH",00,298445,"FULVICARE MOIS. CREAM",75GM,02/21,SB907,555.93,820,0,0,0,18.00,06-Jun-2019,23-Jan-2021,12:30:02
"ELDER PH",00,298805,"FULVICARE MOIS. LOTION",60ML,03/21,SC902,488.82,721,0,0,8,18.00,06-Jun-2019,23-Jan-2021,12:30:02
"J. B CHE",00,595644,"RIFA METROGYL TAB",10,04/21,XMR9001,113.15,158.4,0,0,0,12.00,06-Jun-2019,23-Jan-2021,12:30:02
GLENMARK,GL15,0178578,"FENZA CREAM 10GM",10GM,08/21,46200003,78.57,110,0,0,17,12.00,06-Jun-2019,23-Jan-2021,12:30:02
"MSN LABO",00,34085,"SERNEXT 100",10`S,03/21,MLT057,89.29,125,0,0,13,12.00,06-Jun-2019,23-Jan-2021,12:30:02
BIOREX,00,10856,.,30GM,,,193.86,271.4,0,0,0,5.00,06-Jun-2019,23-Jan-2021,12:30:02
"BIOMAX M",00,46086,AROLFINE,30GM,03/21,B1004,212.86,298,0,0,2,12.00,06-Jun-2019,23-Jan-2021,12:30:02
"NEXGEN R",00,47080,"Q-CELL D",,,,0,0,0,0,0,12.00,06-Jun-2019,23-Jan-2021,12:30:02
"RPG LIFE",00,540548,"SPIROMIDE TAB",10`S,04/23,15S20001,47.97,67.15,0,0,30,12.00,07-Jun-2019,23-Jan-2021,12:30:02
"RPG LIFE",00,540812,"PEDITRAL ORS (5`S)",5X4.2GM,02/22,RGP19008,14.48,19,0,0,181,5.00,07-Jun-2019,23-Jan-2021,12:30:02
LUPIN,L16,86500,"SALBAIR I  1.25 NEB  TRANSP#",2.5ML,07/22,A20035AX,9.79,16.45,0,0,75,12.00,07-Jun-2019,23-Jan-2021,12:30:02
"MICRO LA",00,08561,"HOPACE -1.25 TAB",10`S,07/22,HPOY0012,27.34,38.28,0,0,30,12.00,08-Jun-2019,23-Jan-2021,12:30:02
NEWTRIME,00,58694,"ADONORM TAB",10`S,07/21,MFL218,183.07,270,0,0,19,18.00,08-Jun-2019,23-Jan-2021,12:30:02
DENZAI,00,88056,"ISO CALDENZ TAB",15`S,07/21,A-2061,172.81,254.9,0,0,0,18.00,08-Jun-2019,23-Jan-2021,12:30:02
RECKITT,RKPHARMA,7771,"DCOLD TOTAL TAB#",12`S,09/22,KL824,27.18,42.98,0,0,0,12.00,08-Jun-2019,23-Jan-2021,12:30:02
